date,away_team,home_team,away_score,home_score,winner,final_score,total_goals
2023-10-24,Maple Leafs,Capitals,4,1,away,4-1,5
2023-10-24,Sabres,Senators,6,4,away,6-4,10
2023-10-24,Hurricanes,Lightning,0,3,home,0-3,3
2023-10-24,Devils,Canadiens,5,2,away,5-2,7
2023-10-24,Stars,Penguins,4,1,away,4-1,5
2023-10-24,Sharks,Panthers,1,3,home,1-3,4
2023-10-25,Avalanche,Islanders,7,4,away,7-4,11
2023-10-25,Kraken,Red Wings,5,4,away,5-4,9
2023-10-25,Ducks,Blue Jackets,3,2,away,3-2,5
2023-10-25,Bruins,Blackhawks,3,0,away,3-0,3
2023-10-25,Blues,Jets,2,4,home,2-4,6
2023-10-25,Oilers,Wild,4,7,home,4-7,11
2023-10-25,Canucks,Predators,3,2,away,3-2,5
2023-10-25,Rangers,Flames,3,1,away,3-1,4
2023-10-25,Coyotes,Kings,3,6,home,3-6,9
2023-10-25,Flyers,Golden Knights,2,3,home,2-3,5
2023-10-25,Capitals,Devils,6,4,away,6-4,10
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-21,Red Wings,Senators,5,2,away,5-2,7
2023-10-21,Ducks,Coyotes,1,2,home,1-2,3
2023-10-21,Islanders,Sabres,1,3,home,1-3,4
2023-10-21,Canucks,Panthers,5,3,away,5-3,8
2023-10-21,Capitals,Canadiens,2,3,home,2-3,5
2023-10-21,Maple Leafs,Lightning,4,3,away,4-3,7
2023-10-22,Golden Knights,Blackhawks,5,3,away,5-3,8
2023-10-22,Flyers,Stars,4,5,home,4-5,9
2023-10-22,Blue Jackets,Wild,5,4,away,5-4,9
2023-10-22,Sharks,Predators,1,5,home,1-5,6
2023-10-22,Penguins,Blues,2,4,home,2-4,6
2023-10-22,Hurricanes,Avalanche,4,6,home,4-6,10
2023-10-22,Jets,Oilers,3,2,away,3-2,5
2023-10-22,Rangers,Kraken,4,1,away,4-1,5
2023-10-22,Bruins,Kings,4,2,away,4-2,6
2023-10-22,Flames,Red Wings,2,6,home,2-6,8
2023-10-23,Bruins,Ducks,3,1,away,3-1,4
2023-10-23,Canadiens,Sabres,3,1,away,3-1,4
2023-10-24,Maple Leafs,Capitals,4,1,away,4-1,5
2023-10-24,Sabres,Senators,6,4,away,6-4,10
2023-10-24,Hurricanes,Lightning,0,3,home,0-3,3
2023-10-24,Devils,Canadiens,5,2,away,5-2,7
2023-10-24,Stars,Penguins,4,1,away,4-1,5
2023-10-24,Sharks,Panthers,1,3,home,1-3,4
2023-10-25,Avalanche,Islanders,7,4,away,7-4,11
2023-10-25,Kraken,Red Wings,5,4,away,5-4,9
2023-10-25,Ducks,Blue Jackets,3,2,away,3-2,5
2023-10-25,Bruins,Blackhawks,3,0,away,3-0,3
2023-10-25,Blues,Jets,2,4,home,2-4,6
2023-10-25,Oilers,Wild,4,7,home,4-7,11
2023-10-25,Canucks,Predators,3,2,away,3-2,5
2023-10-25,Rangers,Flames,3,1,away,3-1,4
2023-10-25,Coyotes,Kings,3,6,home,3-6,9
2023-10-25,Flyers,Golden Knights,2,3,home,2-3,5
2023-10-25,Capitals,Devils,6,4,away,6-4,10
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-22,Flames,Red Wings,2,6,home,2-6,8
2023-10-23,Bruins,Ducks,3,1,away,3-1,4
2023-10-23,Canadiens,Sabres,3,1,away,3-1,4
2023-10-24,Maple Leafs,Capitals,4,1,away,4-1,5
2023-10-24,Sabres,Senators,6,4,away,6-4,10
2023-10-24,Hurricanes,Lightning,0,3,home,0-3,3
2023-10-24,Devils,Canadiens,5,2,away,5-2,7
2023-10-24,Stars,Penguins,4,1,away,4-1,5
2023-10-24,Sharks,Panthers,1,3,home,1-3,4
2023-10-25,Avalanche,Islanders,7,4,away,7-4,11
2023-10-25,Kraken,Red Wings,5,4,away,5-4,9
2023-10-25,Ducks,Blue Jackets,3,2,away,3-2,5
2023-10-25,Bruins,Blackhawks,3,0,away,3-0,3
2023-10-25,Blues,Jets,2,4,home,2-4,6
2023-10-25,Oilers,Wild,4,7,home,4-7,11
2023-10-25,Canucks,Predators,3,2,away,3-2,5
2023-10-25,Rangers,Flames,3,1,away,3-1,4
2023-10-25,Coyotes,Kings,3,6,home,3-6,9
2023-10-25,Flyers,Golden Knights,2,3,home,2-3,5
2023-10-25,Capitals,Devils,6,4,away,6-4,10
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-23,Canadiens,Sabres,3,1,away,3-1,4
2023-10-24,Maple Leafs,Capitals,4,1,away,4-1,5
2023-10-24,Sabres,Senators,6,4,away,6-4,10
2023-10-24,Hurricanes,Lightning,0,3,home,0-3,3
2023-10-24,Devils,Canadiens,5,2,away,5-2,7
2023-10-24,Stars,Penguins,4,1,away,4-1,5
2023-10-24,Sharks,Panthers,1,3,home,1-3,4
2023-10-25,Avalanche,Islanders,7,4,away,7-4,11
2023-10-25,Kraken,Red Wings,5,4,away,5-4,9
2023-10-25,Ducks,Blue Jackets,3,2,away,3-2,5
2023-10-25,Bruins,Blackhawks,3,0,away,3-0,3
2023-10-25,Blues,Jets,2,4,home,2-4,6
2023-10-25,Oilers,Wild,4,7,home,4-7,11
2023-10-25,Canucks,Predators,3,2,away,3-2,5
2023-10-25,Rangers,Flames,3,1,away,3-1,4
2023-10-25,Coyotes,Kings,3,6,home,3-6,9
2023-10-25,Flyers,Golden Knights,2,3,home,2-3,5
2023-10-25,Capitals,Devils,6,4,away,6-4,10
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-24,Maple Leafs,Capitals,4,1,away,4-1,5
2023-10-24,Sabres,Senators,6,4,away,6-4,10
2023-10-24,Hurricanes,Lightning,0,3,home,0-3,3
2023-10-24,Devils,Canadiens,5,2,away,5-2,7
2023-10-24,Stars,Penguins,4,1,away,4-1,5
2023-10-24,Sharks,Panthers,1,3,home,1-3,4
2023-10-25,Avalanche,Islanders,7,4,away,7-4,11
2023-10-25,Kraken,Red Wings,5,4,away,5-4,9
2023-10-25,Ducks,Blue Jackets,3,2,away,3-2,5
2023-10-25,Bruins,Blackhawks,3,0,away,3-0,3
2023-10-25,Blues,Jets,2,4,home,2-4,6
2023-10-25,Oilers,Wild,4,7,home,4-7,11
2023-10-25,Canucks,Predators,3,2,away,3-2,5
2023-10-25,Rangers,Flames,3,1,away,3-1,4
2023-10-25,Coyotes,Kings,3,6,home,3-6,9
2023-10-25,Flyers,Golden Knights,2,3,home,2-3,5
2023-10-25,Capitals,Devils,6,4,away,6-4,10
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-10-25,Capitals,Devils,6,4,away,6-4,10
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-11-01,Kings,Maple Leafs,4,1,away,4-1,5
2023-11-01,Predators,Canucks,2,5,home,2-5,7
2023-10-26,Ducks,Bruins,4,3,away,4-3,7
2023-10-26,Kraken,Hurricanes,2,3,home,2-3,5
2023-10-26,Jets,Red Wings,4,1,away,4-1,5
2023-10-26,Blue Jackets,Canadiens,3,4,home,3-4,7
2023-10-26,Avalanche,Penguins,0,4,home,0-4,4
2023-10-26,Sharks,Lightning,0,6,home,0-6,6
2023-10-26,Wild,Flyers,2,6,home,2-6,8
2023-10-26,Senators,Islanders,2,3,home,2-3,5
2023-10-27,Maple Leafs,Stars,4,1,away,4-1,5
2023-10-27,Blues,Flames,3,0,away,3-0,3
2023-10-27,Rangers,Oilers,3,0,away,3-0,3
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-11-01,Kings,Maple Leafs,4,1,away,4-1,5
2023-11-01,Predators,Canucks,2,5,home,2-5,7
2023-11-01,Sabres,Flyers,5,2,away,5-2,7
2023-11-02,Stars,Flames,4,3,away,4-3,7
2023-11-02,Blues,Avalanche,1,4,home,1-4,5
2023-11-02,Coyotes,Ducks,3,4,home,3-4,7
2023-10-27,Blackhawks,Golden Knights,4,3,away,4-3,7
2023-10-27,Sharks,Hurricanes,0,3,home,0-3,3
2023-10-27,Sabres,Devils,4,5,home,4-5,9
2023-10-27,Wild,Capitals,2,3,home,2-3,5
2023-10-28,Kings,Coyotes,5,4,away,5-4,9
2023-10-28,Blues,Canucks,0,5,home,0-5,5
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-11-01,Kings,Maple Leafs,4,1,away,4-1,5
2023-11-01,Predators,Canucks,2,5,home,2-5,7
2023-11-01,Sabres,Flyers,5,2,away,5-2,7
2023-11-02,Stars,Flames,4,3,away,4-3,7
2023-11-02,Blues,Avalanche,1,4,home,1-4,5
2023-11-02,Coyotes,Ducks,3,4,home,3-4,7
2023-11-02,Lightning,Blue Jackets,2,4,home,2-4,6
2023-11-02,Panthers,Red Wings,2,0,away,2-0,2
2023-11-02,Hurricanes,Rangers,1,2,home,1-2,3
2023-11-02,Kings,Senators,3,2,away,3-2,5
2023-11-02,Islanders,Capitals,3,0,away,3-0,3
2023-11-02,Maple Leafs,Bruins,2,3,home,2-3,5
2023-11-03,Devils,Wild,5,3,away,5-3,8
2023-11-03,Stars,Oilers,4,3,away,4-3,7
2023-11-03,Canadiens,Coyotes,2,3,home,2-3,5
2023-11-03,Predators,Kraken,2,4,home,2-4,6
2023-11-03,Jets,Golden Knights,2,5,home,2-5,7
2023-11-03,Canucks,Sharks,10,1,away,10-1,11
2023-10-28,Ducks,Flyers,7,4,away,7-4,11
2023-10-28,Kraken,Panthers,2,3,home,2-3,5
2023-10-28,Red Wings,Bruins,1,4,home,1-4,5
2023-10-28,Islanders,Blue Jackets,2,0,away,2-0,2
2023-10-28,Jets,Canadiens,3,4,home,3-4,7
2023-10-28,Maple Leafs,Predators,2,3,home,2-3,5
2023-10-28,Senators,Penguins,5,2,away,5-2,7
2023-10-29,Rangers,Canucks,4,3,away,4-3,7
2023-10-29,Golden Knights,Kings,4,3,away,4-3,7
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-11-01,Kings,Maple Leafs,4,1,away,4-1,5
2023-11-01,Predators,Canucks,2,5,home,2-5,7
2023-11-01,Sabres,Flyers,5,2,away,5-2,7
2023-11-02,Stars,Flames,4,3,away,4-3,7
2023-11-02,Blues,Avalanche,1,4,home,1-4,5
2023-11-02,Coyotes,Ducks,3,4,home,3-4,7
2023-11-02,Lightning,Blue Jackets,2,4,home,2-4,6
2023-11-02,Panthers,Red Wings,2,0,away,2-0,2
2023-11-02,Hurricanes,Rangers,1,2,home,1-2,3
2023-11-02,Kings,Senators,3,2,away,3-2,5
2023-11-02,Islanders,Capitals,3,0,away,3-0,3
2023-11-02,Maple Leafs,Bruins,2,3,home,2-3,5
2023-11-03,Devils,Wild,5,3,away,5-3,8
2023-11-03,Stars,Oilers,4,3,away,4-3,7
2023-11-03,Canadiens,Coyotes,2,3,home,2-3,5
2023-11-03,Predators,Kraken,2,4,home,2-4,6
2023-11-03,Jets,Golden Knights,2,5,home,2-5,7
2023-11-03,Canucks,Sharks,10,1,away,10-1,11
2023-11-03,Flyers,Sabres,5,1,away,5-1,6
2023-11-04,Devils,Blues,1,4,home,1-4,5
2023-10-29,Avalanche,Sabres,0,4,home,0-4,4
2023-10-29,Wild,Devils,3,4,home,3-4,7
2023-10-29,Sharks,Capitals,1,3,home,1-3,4
2023-10-29,Flames,Oilers,2,5,home,2-5,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-11-01,Kings,Maple Leafs,4,1,away,4-1,5
2023-11-01,Predators,Canucks,2,5,home,2-5,7
2023-11-01,Sabres,Flyers,5,2,away,5-2,7
2023-11-02,Stars,Flames,4,3,away,4-3,7
2023-11-02,Blues,Avalanche,1,4,home,1-4,5
2023-11-02,Coyotes,Ducks,3,4,home,3-4,7
2023-11-02,Lightning,Blue Jackets,2,4,home,2-4,6
2023-11-02,Panthers,Red Wings,2,0,away,2-0,2
2023-11-02,Hurricanes,Rangers,1,2,home,1-2,3
2023-11-02,Kings,Senators,3,2,away,3-2,5
2023-11-02,Islanders,Capitals,3,0,away,3-0,3
2023-11-02,Maple Leafs,Bruins,2,3,home,2-3,5
2023-11-03,Devils,Wild,5,3,away,5-3,8
2023-11-03,Stars,Oilers,4,3,away,4-3,7
2023-11-03,Canadiens,Coyotes,2,3,home,2-3,5
2023-11-03,Predators,Kraken,2,4,home,2-4,6
2023-11-03,Jets,Golden Knights,2,5,home,2-5,7
2023-11-03,Canucks,Sharks,10,1,away,10-1,11
2023-11-03,Flyers,Sabres,5,1,away,5-1,6
2023-11-04,Devils,Blues,1,4,home,1-4,5
2023-11-04,Predators,Oilers,5,2,away,5-2,7
2023-11-04,Jets,Coyotes,5,3,away,5-3,8
2023-11-04,Bruins,Red Wings,4,5,home,4-5,9
2023-11-04,Lightning,Senators,6,4,away,6-4,10
2023-11-04,Canadiens,Blues,3,6,home,3-6,9
2023-11-04,Sabres,Maple Leafs,6,4,away,6-4,10
2023-11-04,Blue Jackets,Capitals,1,2,home,1-2,3
2023-11-04,Kings,Flyers,5,0,away,5-0,5
2023-11-04,Hurricanes,Islanders,4,3,away,4-3,7
2023-11-05,Panthers,Blackhawks,2,5,home,2-5,7
2023-11-05,Rangers,Wild,4,5,home,4-5,9
2023-11-05,Flames,Kraken,6,3,away,6-3,9
2023-11-05,Penguins,Sharks,10,2,away,10-2,12
2023-11-05,Stars,Canucks,0,2,home,0-2,2
2023-11-05,Avalanche,Golden Knights,0,7,home,0-7,7
2023-10-30,Panthers,Bruins,2,3,home,2-3,5
2023-10-30,Hurricanes,Flyers,3,2,away,3-2,5
2023-10-30,Ducks,Penguins,4,3,away,4-3,7
2023-10-30,Kraken,Lightning,4,3,away,4-3,7
2023-10-30,Red Wings,Islanders,4,3,away,4-3,7
2023-10-30,Rangers,Jets,3,2,away,3-2,5
2023-10-31,Blue Jackets,Stars,3,5,home,3-5,8
2023-10-31,Blackhawks,Coyotes,1,8,home,1-8,9
2023-10-31,Canadiens,Golden Knights,2,3,home,2-3,5
2023-11-01,Kings,Maple Leafs,4,1,away,4-1,5
2023-11-01,Predators,Canucks,2,5,home,2-5,7
2023-11-01,Sabres,Flyers,5,2,away,5-2,7
2023-11-02,Stars,Flames,4,3,away,4-3,7
2023-11-02,Blues,Avalanche,1,4,home,1-4,5
2023-11-02,Coyotes,Ducks,3,4,home,3-4,7
2023-11-02,Lightning,Blue Jackets,2,4,home,2-4,6
2023-11-02,Panthers,Red Wings,2,0,away,2-0,2
2023-11-02,Hurricanes,Rangers,1,2,home,1-2,3
2023-11-02,Kings,Senators,3,2,away,3-2,5
2023-11-02,Islanders,Capitals,3,0,away,3-0,3
